respondent_id,h1n1_vaccine,seasonal_vaccine
26994,0.25,0.25
26995,0.5,0.25
26996,0.25,0.25
26997,0.5,0.25
26998,0,0.25
26999,0.5,0.25
27000,0.5,0.25
27001,0.25,0.25
27002,0,0.25
27003,0.25,0.25
27004,0,0.25
27005,0,0.25
27006,0.25,0.25
27007,0,0.25
27008,0.25,0.25
27009,0.5,0.25
27010,0.25,0.25
27011,0.25,0.25
27012,0,0.25
27013,0.5,0.25
27014,0.25,0.25
27015,0,0.25
27016,0.5,0.25
27017,0.5,0.25
27018,0.25,0.25
27019,0.5,0.25
27020,0.5,0.25
27021,0,0.25
27022,0.5,0.25
27023,0.25,0.25
27024,0.25,0.25
27025,0,0.25
27026,0.25,0.25
27027,0.25,0.25
27028,0.5,0.25
27029,0.25,0.25
27030,0,0.25
27031,0,0.25
27032,0.5,0.25
27033,0,0.25
27034,0.5,0.25
27035,0.25,0.25
27036,0.25,0.25
27037,0.5,0.25
27038,0,0.25
27039,0.25,0.25
27040,0.25,0.25
27041,0,0.25
27042,0.25,0.25
27043,0.25,0.25
27044,0.25,0.25
27045,0.5,0.25
27046,0.25,0.25
27047,0,0.25
27048,0.25,0.25
27049,0,0.25
27050,0,0.25
27051,0,0.25
27052,0.5,0.25
27053,0,0.25
27054,0,0.25
27055,0.5,0.25
27056,0.25,0.25
27057,0,0.25
27058,0.5,0.25
27059,0.5,0.25
27060,0.25,0.25
27061,0.5,0.25
27062,0.25,0.25
27063,0.25,0.25
27064,0.5,0.25
27065,0.5,0.25
27066,0.5,0.25
27067,0.5,0.25
27068,0.5,0.25
27069,0.25,0.25
27070,0.25,0.25
27071,0.5,0.25
27072,0,0.25
27073,0,0.25
27074,0.25,0.25
27075,0,0.25
27076,0.5,0.25
27077,0,0.25
27078,0.25,0.25
27079,0.5,0.25
27080,0,0.25
27081,0.5,0.25
27082,0.25,0.25
27083,0.5,0.25
27084,0,0.25
27085,0.25,0.25
27086,0.25,0.25
27087,0.5,0.25
27088,0.5,0.25
27089,0.25,0.25
27090,0.5,0.25
27091,0,0.25
27092,0.5,0.25
27093,0.5,0.25
27094,0,0.25
27095,0.5,0.25
27096,0,0.25
27097,0,0.25
27098,0.5,0.25
27099,0,0.25
27100,0,0.25
27101,0.25,0.25
27102,0.25,0.25
27103,0.25,0.25
27104,0.5,0.25
27105,0,0.25
27106,0.25,0.25
27107,0,0.25
27108,0,0.25
27109,0.5,0.25
27110,0.25,0.25
27111,0.25,0.25
27112,0.5,0.25
27113,0.25,0.25
27114,0.5,0.25
27115,0,0.25
27116,0.25,0.25
27117,0.25,0.25
27118,0.5,0.25
27119,0,0.25
27120,0.5,0.25
27121,0.25,0.25
27122,0.5,0.25
27123,0.5,0.25
27124,0.5,0.25
27125,0,0.25
27126,0.25,0.25
27127,0.25,0.25
27128,0.5,0.25
27129,0,0.25
27130,0,0.25
27131,0.5,0.25
27132,0,0.25
27133,0,0.25
27134,0.5,0.25
27135,0.5,0.25
27136,0.25,0.25
27137,0.25,0.25
27138,0,0.25
27139,0.5,0.25
27140,0.5,0.25
27141,0,0.25
27142,0.25,0.25
27143,0.25,0.25
27144,0.25,0.25
27145,0.25,0.25
27146,0,0.25
27147,0.25,0.25
27148,0.5,0.25
27149,0.5,0.25
27150,0,0.25
27151,0.5,0.25
27152,0.25,0.25
27153,0.5,0.25
27154,0.5,0.25
27155,0.25,0.25
27156,0,0.25
27157,0.5,0.25
27158,0.5,0.25
27159,0.5,0.25
27160,0.5,0.25
27161,0.5,0.25
27162,0.5,0.25
27163,0.5,0.25
27164,0.5,0.25
27165,0,0.25
27166,0.25,0.25
27167,0.25,0.25
27168,0.5,0.25
27169,0.25,0.25
27170,0.5,0.25
27171,0.5,0.25
27172,0.25,0.25
27173,0.5,0.25
27174,0,0.25
27175,0,0.25
27176,0,0.25
27177,0.5,0.25
27178,0.25,0.25
27179,0.5,0.25
27180,0.5,0.25
27181,0,0.25
27182,0,0.25
27183,0.5,0.25
27184,0.5,0.25
27185,0,0.25
27186,0.5,0.25
27187,0.25,0.25
27188,0.5,0.25
27189,0.25,0.25
27190,0.25,0.25
27191,0,0.25
27192,0.5,0.25
27193,0.25,0.25
27194,0.5,0.25
27195,0.25,0.25
27196,0.5,0.25
27197,0.25,0.25
27198,0,0.25
27199,0.5,0.25
27200,0.25,0.25
27201,0,0.25
27202,0,0.25
27203,0.5,0.25
27204,0,0.25
27205,0.25,0.25
27206,0.5,0.25
27207,0.5,0.25
27208,0,0.25
27209,0.25,0.25
27210,0,0.25
27211,0.5,0.25
27212,0.5,0.25
27213,0.5,0.25
27214,0.25,0.25
27215,0,0.25
27216,0.25,0.25
27217,0,0.25
27218,0.5,0.25
27219,0.25,0.25
27220,0.25,0.25
27221,0.25,0.25
27222,0.25,0.25
27223,0.25,0.25
27224,0.5,0.25
27225,0.25,0.25
27226,0.25,0.25
27227,0.5,0.25
27228,0.5,0.25
27229,0.5,0.25
27230,0.5,0.25
27231,0.25,0.25
27232,0.5,0.25
27233,0.5,0.25
27234,0,0.25
27235,0.5,0.25
27236,0,0.25
27237,0.5,0.25
27238,0.5,0.25
27239,0.25,0.25
27240,0.5,0.25
27241,0.5,0.25
27242,0,0.25
27243,0.5,0.25
27244,0.5,0.25
27245,0,0.25
27246,0.25,0.25
27247,0.25,0.25
27248,0.5,0.25
27249,0,0.25
27250,0.5,0.25
27251,0.5,0.25
27252,0.5,0.25
27253,0.25,0.25
27254,0,0.25
27255,0.25,0.25
27256,0.25,0.25
27257,0.25,0.25
27258,0.5,0.25
27259,0.5,0.25
27260,0,0.25
27261,0.25,0.25
27262,0.5,0.25
27263,0.5,0.25
27264,0,0.25
27265,0.25,0.25
27266,0.5,0.25
27267,0,0.25
27268,0,0.25
27269,0.5,0.25
27270,0.25,0.25
27271,0.5,0.25
27272,0.25,0.25
27273,0.25,0.25
27274,0.5,0.25
27275,0.25,0.25
27276,0,0.25
27277,0.25,0.25
27278,0,0.25
27279,0.25,0.25
27280,0.5,0.25
27281,0,0.25
27282,0.5,0.25
27283,0,0.25
27284,0,0.25
27285,0.25,0.25
27286,0,0.25
27287,0.5,0.25
27288,0,0.25
27289,0.5,0.25
27290,0.5,0.25
27291,0,0.25
27292,0.5,0.25
27293,0,0.25
27294,0.5,0.25
27295,0.5,0.25
27296,0.5,0.25
27297,0.25,0.25
27298,0.5,0.25
27299,0.25,0.25
27300,0,0.25
27301,0.25,0.25
27302,0.25,0.25
27303,0.5,0.25
27304,0.5,0.25
27305,0.25,0.25
27306,0,0.25
27307,0.25,0.25
27308,0.5,0.25
27309,0.5,0.25
27310,0.5,0.25
27311,0.5,0.25
27312,0,0.25
27313,0.5,0.25
27314,0.25,0.25
27315,0.5,0.25
27316,0.25,0.25
27317,0.25,0.25
27318,0,0.25
27319,0.25,0.25
27320,0.5,0.25
27321,0.25,0.25
27322,0.25,0.25
27323,0,0.25
27324,0.25,0.25
27325,0,0.25
27326,0.5,0.25
27327,0.25,0.25
27328,0.5,0.25
27329,0.5,0.25
27330,0.25,0.25
27331,0.25,0.25
27332,0,0.25
27333,0,0.25
27334,0.25,0.25
27335,0.25,0.25
27336,0.25,0.25
27337,0.25,0.25
27338,0.25,0.25
27339,0.5,0.25
27340,0.25,0.25
27341,0.5,0.25
27342,0.5,0.25
27343,0.5,0.25
27344,0.25,0.25
27345,0.5,0.25
27346,0,0.25
27347,0.5,0.25
27348,0.25,0.25
27349,0.25,0.25
27350,0.25,0.25
27351,0.5,0.25
27352,0.25,0.25
27353,0,0.25
27354,0,0.25
27355,0,0.25
27356,0.25,0.25
27357,0,0.25
27358,0.25,0.25
27359,0.5,0.25
27360,0.25,0.25
27361,0.25,0.25
27362,0.25,0.25
27363,0.5,0.25
27364,0.25,0.25
27365,0.25,0.25
27366,0.5,0.25
27367,0.25,0.25
27368,0.5,0.25
27369,0.5,0.25
27370,0.5,0.25
27371,0.25,0.25
27372,0.5,0.25
27373,0,0.25
27374,0,0.25
27375,0.5,0.25
27376,0.5,0.25
27377,0.5,0.25
27378,0.25,0.25
27379,0.25,0.25
27380,0,0.25
27381,0.25,0.25
27382,0.5,0.25
27383,0.25,0.25
27384,0.5,0.25
27385,0.5,0.25
27386,0,0.25
27387,0.5,0.25
27388,0.25,0.25
27389,0.25,0.25
27390,0.25,0.25
27391,0,0.25
27392,0,0.25
27393,0,0.25
27394,0.25,0.25
27395,0.25,0.25
27396,0.25,0.25
27397,0.5,0.25
27398,0,0.25
27399,0,0.25
27400,0,0.25
27401,0.5,0.25
27402,0,0.25
27403,0.25,0.25
27404,0,0.25
27405,0.25,0.25
27406,0,0.25
27407,0.25,0.25
27408,0.5,0.25
27409,0,0.25
27410,0.5,0.25
27411,0,0.25
27412,0,0.25
27413,0.5,0.25
27414,0.5,0.25
27415,0.25,0.25
27416,0.25,0.25
27417,0.5,0.25
27418,0.25,0.25
27419,0.25,0.25
27420,0.25,0.25
27421,0,0.25
27422,0.5,0.25
27423,0.25,0.25
27424,0.25,0.25
27425,0,0.25
27426,0.5,0.25
27427,0.5,0.25
27428,0.5,0.25
27429,0,0.25
27430,0.5,0.25
27431,0.5,0.25
27432,0.25,0.25
27433,0,0.25
27434,0.5,0.25
27435,0.5,0.25
27436,0,0.25
27437,0,0.25
27438,0.5,0.25
27439,0.5,0.25
27440,0,0.25
27441,0.25,0.25
27442,0.25,0.25
27443,0,0.25
27444,0,0.25
27445,0.25,0.25
27446,0.5,0.25
27447,0.25,0.25
27448,0.5,0.25
27449,0.25,0.25
27450,0.5,0.25
27451,0.5,0.25
27452,0,0.25
27453,0.25,0.25
27454,0.5,0.25
27455,0,0.25
27456,0.5,0.25
27457,0.25,0.25
27458,0.5,0.25
27459,0,0.25
27460,0.5,0.25
27461,0,0.25
27462,0.25,0.25
27463,0.25,0.25
27464,0.25,0.25
27465,0,0.25
27466,0,0.25
27467,0.5,0.25
27468,0,0.25
27469,0.5,0.25
27470,0.25,0.25
27471,0.5,0.25
27472,0.25,0.25
27473,0.25,0.25
27474,0.25,0.25
27475,0.25,0.25
27476,0,0.25
27477,0.25,0.25
27478,0.5,0.25
27479,0.25,0.25
27480,0,0.25
27481,0.25,0.25
27482,0,0.25
27483,0.5,0.25
27484,0,0.25
27485,0.25,0.25
27486,0.25,0.25
27487,0.5,0.25
27488,0.5,0.25
27489,0.5,0.25
27490,0.25,0.25
27491,0,0.25
27492,0.5,0.25
27493,0.25,0.25
27494,0.5,0.25
27495,0.5,0.25
27496,0.25,0.25
27497,0,0.25
27498,0.5,0.25
27499,0.5,0.25
27500,0.25,0.25
27501,0.5,0.25
27502,0.5,0.25
27503,0,0.25
27504,0,0.25
27505,0.25,0.25
27506,0.5,0.25
27507,0,0.25
27508,0.5,0.25
27509,0.25,0.25
27510,0,0.25
27511,0,0.25
27512,0.5,0.25
27513,0,0.25
27514,0.5,0.25
27515,0.5,0.25
27516,0.5,0.25
27517,0.25,0.25
27518,0.5,0.25
27519,0.5,0.25
27520,0,0.25
27521,0.25,0.25
27522,0.25,0.25
27523,0.5,0.25
27524,0,0.25
27525,0.25,0.25
27526,0.5,0.25
27527,0.25,0.25
27528,0.25,0.25
27529,0,0.25
27530,0.25,0.25
27531,0,0.25
27532,0.5,0.25
27533,0.5,0.25
27534,0.5,0.25
27535,0.5,0.25
27536,0,0.25
27537,0.25,0.25
27538,0.25,0.25
27539,0.5,0.25
27540,0,0.25
27541,0.5,0.25
27542,0,0.25
27543,0,0.25
27544,0.5,0.25
27545,0.5,0.25
27546,0,0.25
27547,0,0.25
27548,0.5,0.25
27549,0.5,0.25
27550,0.25,0.25
27551,0.25,0.25
27552,0.5,0.25
27553,0.5,0.25
27554,0,0.25
27555,0,0.25
27556,0.25,0.25
27557,0.5,0.25
27558,0.5,0.25
27559,0.5,0.25
27560,0.25,0.25
27561,0.5,0.25
27562,0.5,0.25
27563,0.25,0.25
27564,0.5,0.25
27565,0.5,0.25
27566,0.5,0.25
27567,0.5,0.25
27568,0.5,0.25
27569,0,0.25
27570,0,0.25
27571,0.25,0.25
27572,0,0.25
27573,0.5,0.25
27574,0.5,0.25
27575,0.5,0.25
27576,0.25,0.25
27577,0.25,0.25
27578,0.5,0.25
27579,0.5,0.25
27580,0.5,0.25
27581,0,0.25
27582,0.5,0.25
27583,0.5,0.25
27584,0.25,0.25
27585,0.25,0.25
27586,0,0.25
27587,0.25,0.25
27588,0.5,0.25
27589,0.5,0.25
27590,0.5,0.25
27591,0.5,0.25
27592,0.25,0.25
27593,0.25,0.25
27594,0.5,0.25
27595,0,0.25
27596,0.25,0.25
27597,0.25,0.25
27598,0.25,0.25
27599,0,0.25
27600,0.25,0.25
27601,0.25,0.25
27602,0.5,0.25
27603,0.25,0.25
27604,0.25,0.25
27605,0,0.25
27606,0.25,0.25
27607,0.5,0.25
27608,0.5,0.25
27609,0.5,0.25
27610,0.5,0.25
27611,0.5,0.25
27612,0.25,0.25
27613,0,0.25
27614,0.25,0.25
27615,0,0.25
27616,0,0.25
27617,0.25,0.25
27618,0.5,0.25
27619,0.25,0.25
27620,0.5,0.25
27621,0.25,0.25
27622,0.5,0.25
27623,0.5,0.25
27624,0.5,0.25
27625,0.5,0.25
27626,0.25,0.25
27627,0,0.25
27628,0,0.25
27629,0.25,0.25
27630,0.5,0.25
27631,0.5,0.25
27632,0,0.25
27633,0.25,0.25
27634,0,0.25
27635,0.25,0.25
27636,0.5,0.25
27637,0.5,0.25
27638,0,0.25
27639,0,0.25
27640,0,0.25
27641,0.5,0.25
27642,0,0.25
27643,0.5,0.25
27644,0.5,0.25
27645,0,0.25
27646,0.25,0.25
27647,0.25,0.25
27648,0.5,0.25
27649,0,0.25
27650,0,0.25
27651,0.5,0.25
27652,0.5,0.25
27653,0.5,0.25
27654,0.25,0.25
27655,0.25,0.25
27656,0,0.25
27657,0.5,0.25
27658,0.25,0.25
27659,0.25,0.25
27660,0,0.25
27661,0.25,0.25
27662,0.5,0.25
27663,0.5,0.25
27664,0,0.25
27665,0.5,0.25
27666,0.5,0.25
27667,0.25,0.25
27668,0,0.25
27669,0.5,0.25
27670,0.5,0.25
27671,0.5,0.25
27672,0.25,0.25
27673,0.25,0.25
27674,0,0.25
27675,0,0.25
27676,0.5,0.25
27677,0.25,0.25
27678,0.25,0.25
27679,0.5,0.25
27680,0.5,0.25
27681,0,0.25
27682,0.25,0.25
27683,0,0.25
27684,0.5,0.25
27685,0.25,0.25
27686,0.25,0.25
27687,0,0.25
27688,0.25,0.25
27689,0.5,0.25
27690,0,0.25
27691,0,0.25
27692,0.5,0.25
27693,0.5,0.25
27694,0,0.25
27695,0.25,0.25
27696,0.5,0.25
27697,0.5,0.25
27698,0.25,0.25
27699,0.25,0.25
27700,0.5,0.25
27701,0.5,0.25
27702,0.5,0.25
27703,0.25,0.25
27704,0.25,0.25
27705,0,0.25
27706,0,0.25
27707,0.25,0.25
27708,0.5,0.25
27709,0.25,0.25
27710,0.25,0.25
27711,0,0.25
27712,0.5,0.25
27713,0.25,0.25
27714,0.25,0.25
27715,0.25,0.25
27716,0,0.25
27717,0.5,0.25
27718,0.25,0.25
27719,0,0.25
27720,0.5,0.25
27721,0.5,0.25
27722,0.25,0.25
27723,0.5,0.25
27724,0.5,0.25
27725,0.25,0.25
27726,0.25,0.25
27727,0,0.25
27728,0.25,0.25
27729,0.25,0.25
27730,0.5,0.25
27731,0.5,0.25
27732,0.5,0.25
27733,0.25,0.25
27734,0.25,0.25
27735,0.5,0.25
27736,0.5,0.25
27737,0,0.25
27738,0,0.25
27739,0.5,0.25
27740,0.5,0.25
27741,0,0.25
27742,0.5,0.25
27743,0.5,0.25
27744,0.25,0.25
27745,0.25,0.25
27746,0.25,0.25
27747,0.5,0.25
27748,0.25,0.25
27749,0.25,0.25
27750,0,0.25
27751,0.5,0.25
27752,0.5,0.25
27753,0.5,0.25
27754,0,0.25
27755,0.25,0.25
27756,0.25,0.25
27757,0.25,0.25
27758,0,0.25
27759,0,0.25
27760,0,0.25
27761,0.25,0.25
27762,0.25,0.25
27763,0.5,0.25
27764,0.5,0.25
27765,0,0.25
27766,0.5,0.25
27767,0,0.25
27768,0,0.25
27769,0.25,0.25
27770,0.5,0.25
27771,0,0.25
27772,0.5,0.25
27773,0.25,0.25
27774,0.5,0.25
27775,0.5,0.25
27776,0.25,0.25
27777,0.5,0.25
27778,0,0.25
27779,0.5,0.25
27780,0.25,0.25
27781,0.25,0.25
27782,0.25,0.25
27783,0.25,0.25
27784,0.5,0.25
27785,0.25,0.25
27786,0.25,0.25
27787,0.5,0.25
27788,0.5,0.25
27789,0,0.25
27790,0,0.25
27791,0.5,0.25
27792,0,0.25
27793,0,0.25
27794,0,0.25
27795,0.5,0.25
27796,0.5,0.25
27797,0,0.25
27798,0,0.25
27799,0.5,0.25
27800,0.5,0.25
27801,0.25,0.25
27802,0.5,0.25
27803,0.25,0.25
27804,0.5,0.25
27805,0.5,0.25
27806,0,0.25
27807,0.5,0.25
27808,0.5,0.25
27809,0.5,0.25
27810,0.25,0.25
27811,0.25,0.25
27812,0.25,0.25
27813,0,0.25
27814,0.5,0.25
27815,0.5,0.25
27816,0.25,0.25
27817,0.5,0.25
27818,0.5,0.25
27819,0.5,0.25
27820,0.25,0.25
27821,0.5,0.25
27822,0.5,0.25
27823,0.25,0.25
27824,0,0.25
27825,0,0.25
27826,0,0.25
27827,0,0.25
27828,0.5,0.25
27829,0.5,0.25
27830,0.5,0.25
27831,0.5,0.25
27832,0,0.25
27833,0,0.25
27834,0.25,0.25
27835,0,0.25
27836,0.25,0.25
27837,0.25,0.25
27838,0,0.25
27839,0.5,0.25
27840,0.5,0.25
27841,0,0.25
27842,0.5,0.25
27843,0.25,0.25
27844,0.25,0.25
27845,0.25,0.25
27846,0,0.25
27847,0.25,0.25
27848,0.5,0.25
27849,0.25,0.25
27850,0,0.25
27851,0,0.25
27852,0,0.25
27853,0,0.25
27854,0.5,0.25
27855,0.5,0.25
27856,0.25,0.25
27857,0.25,0.25
27858,0,0.25
27859,0.5,0.25
27860,0.5,0.25
27861,0.25,0.25
27862,0.5,0.25
27863,0.5,0.25
27864,0,0.25
27865,0.25,0.25
27866,0.5,0.25
27867,0,0.25
27868,0.5,0.25
27869,0.25,0.25
27870,0.5,0.25
27871,0.5,0.25
27872,0,0.25
27873,0.25,0.25
27874,0.5,0.25
27875,0,0.25
27876,0.5,0.25
27877,0.5,0.25
27878,0,0.25
27879,0.5,0.25
27880,0,0.25
27881,0.5,0.25
27882,0.5,0.25
27883,0,0.25
27884,0.25,0.25
27885,0.25,0.25
27886,0,0.25
27887,0,0.25
27888,0,0.25
27889,0.25,0.25
27890,0,0.25
27891,0.25,0.25
27892,0.5,0.25
27893,0.25,0.25
27894,0.25,0.25
27895,0.25,0.25
27896,0,0.25
27897,0,0.25
27898,0.5,0.25
27899,0,0.25
27900,0.25,0.25
27901,0.25,0.25
27902,0,0.25
27903,0,0.25
27904,0,0.25
27905,0,0.25
27906,0,0.25
27907,0.5,0.25
27908,0.5,0.25
27909,0.25,0.25
27910,0.25,0.25
27911,0.5,0.25
27912,0.5,0.25
27913,0.5,0.25
27914,0.25,0.25
27915,0.25,0.25
27916,0.5,0.25
27917,0.25,0.25
27918,0,0.25
27919,0.25,0.25
27920,0.25,0.25
27921,0.5,0.25
27922,0,0.25
27923,0.5,0.25
27924,0,0.25
27925,0.25,0.25
27926,0.5,0.25
27927,0.5,0.25
27928,0.5,0.25
27929,0.5,0.25
27930,0.25,0.25
27931,0,0.25
27932,0,0.25
27933,0.5,0.25
27934,0,0.25
27935,0,0.25
27936,0.5,0.25
27937,0.25,0.25
27938,0.25,0.25
27939,0.25,0.25
27940,0.25,0.25
27941,0.5,0.25
27942,0.5,0.25
27943,0.5,0.25
27944,0.5,0.25
27945,0.5,0.25
27946,0.25,0.25
27947,0,0.25
27948,0.25,0.25
27949,0.5,0.25
27950,0,0.25
27951,0.25,0.25
27952,0.25,0.25
27953,0.25,0.25
27954,0,0.25
27955,0.25,0.25
27956,0,0.25
27957,0,0.25
27958,0.25,0.25
27959,0.5,0.25
27960,0,0.25
27961,0.5,0.25
27962,0.25,0.25
27963,0.25,0.25
27964,0.25,0.25
27965,0.25,0.25
27966,0.25,0.25
27967,0,0.25
27968,0.5,0.25
27969,0.25,0.25
27970,0.5,0.25
27971,0.25,0.25
27972,0.5,0.25
27973,0,0.25
27974,0,0.25
27975,0.25,0.25
27976,0.5,0.25
27977,0,0.25
27978,0.5,0.25
27979,0.5,0.25
27980,0.25,0.25
27981,0,0.25
27982,0.5,0.25
27983,0.5,0.25
27984,0.25,0.25
27985,0,0.25
27986,0.25,0.25
27987,0.5,0.25
27988,0.5,0.25
27989,0.5,0.25
27990,0.25,0.25
27991,0.25,0.25
27992,0,0.25
27993,0.5,0.25
27994,0.25,0.25
27995,0.25,0.25
27996,0.25,0.25
27997,0,0.25
27998,0.25,0.25
27999,0.25,0.25
28000,0.5,0.25
28001,0.25,0.25
28002,0,0.25
28003,0.25,0.25
28004,0.25,0.25
28005,0.25,0.25
28006,0.5,0.25
28007,0,0.25
28008,0,0.25
28009,0,0.25
28010,0,0.25
28011,0,0.25
28012,0,0.25
28013,0,0.25
28014,0.5,0.25
28015,0.25,0.25
28016,0.5,0.25
28017,0.5,0.25
28018,0.25,0.25
28019,0.5,0.25
28020,0,0.25
28021,0,0.25
28022,0.25,0.25
28023,0.25,0.25
28024,0,0.25
28025,0.5,0.25
28026,0,0.25
28027,0.25,0.25
28028,0,0.25
28029,0,0.25
28030,0.5,0.25
28031,0,0.25
28032,0.5,0.25
28033,0.5,0.25
28034,0.5,0.25
28035,0.5,0.25
28036,0.5,0.25
28037,0.5,0.25
28038,0.25,0.25
28039,0.5,0.25
28040,0.5,0.25
